relative_time,AccX,AccY,AccZ
2339,1.7982106018066406,8.776998138427734,2.2552102661132816
2398,2.0483404541015626,8.335715789794921,1.8952088928222657
2465,1.68369873046875,8.46444808959961,2.0245399475097656
2536,1.1867321777343751,8.04292465209961,2.6659561157226563
2600,-0.13576766967773438,12.566517791748048,3.6121385192871096
2665,3.8413119506835938,9.69788314819336,1.6137940979003906
2740,-1.13284423828125,14.43478271484375,2.962339782714844
2799,2.911894683837891,13.142819366455079,-0.06062393188476563
2865,2.38304443359375,8.282725982666015,1.5774197387695312
2938,0.8955876159667969,6.554270324707032,2.0342697143554687
3000,1.0051597595214845,4.645739135742188,2.9403355407714846
3065,5.566025390625001,8.932524719238282,2.446512451171875
3136,4.212989044189453,10.534493408203126,4.634213104248047
3201,3.128793640136719,13.962365112304688,2.6301805114746095
3265,0.18905685424804688,11.410022735595703,0.4592449951171875
3336,-0.3147953796386719,9.923164672851563,0.30865814208984377
3403,0.9797126770019532,9.092242584228517,1.3329780578613282
3465,0.013322296142578125,9.207802276611329,0.8511300659179688
3537,1.2466076660156251,9.43248504638672,1.619033203125
3600,1.4518309020996094,8.532855834960937,2.225871276855469
3665,2.422412567138672,8.127947845458985,1.1660751342773439
3736,0.19085311889648438,8.847800903320312,2.0389100646972658
3800,-0.8499325561523438,10.455158386230469,2.4740551757812503
3865,2.974314880371094,9.000782775878907,-0.2656974792480469
3936,0.4578977966308594,13.748908996582031,-0.8475375366210938
3999,2.352957000732422,10.102791137695313,-1.2949571228027343
4065,1.114731903076172,10.241702270507814,0.3595523071289063
4138,1.6736695861816406,8.979526977539063,0.35820510864257815
4199,1.46335693359375,8.724008331298828,1.1599378967285157
4265,2.489173736572266,8.982520751953125,1.176104278564453
4340,1.2219090270996094,9.548493804931642,0.9907896423339845
4399,1.7792001342773438,9.610464935302735,0.7755372619628906
4465,1.2305909729003908,9.712253265380859,0.6050418090820313
4539,1.1042536926269533,10.055788879394532,0.4842430114746094
4599,1.5766712951660158,10.230924682617188,0.3195854187011719
4665,1.7024098205566407,9.409283294677735,0.6551875305175782
4738,1.5160473632812501,9.363628234863281,0.7391629028320312
4802,1.5911911010742188,9.680519256591797,0.5575904846191406
4865,1.3238470458984375,9.756112060546876,0.40236328125000004
4939,1.3647120666503907,9.60058547973633,0.5912704467773438
4999,1.3912069702148437,9.68590805053711,0.5504054260253907
5065,1.244062957763672,9.724527740478516,0.5310955810546876
5139,1.0080038452148439,9.795929260253907,0.5348377990722657
5199,1.0190808105468752,9.6710888671875,0.42646316528320316
5265,1.0701246643066407,9.682016143798828,0.4830455017089844
5340,1.0732681274414062,9.700128479003906,0.4896318054199219
5399,1.0635383605957032,9.72707244873047,0.5053491210937501
5465,0.966390380859375,9.670639801025391,0.4962181091308594
5537,0.9665400695800782,9.707912292480469,0.5683680725097656
5599,1.0470726013183593,9.78694793701172,0.5342390441894531
5665,1.0618917846679687,9.747430114746095,0.49831375122070315
5738,0.9660910034179688,9.761800231933595,0.5203179931640626
5800,0.9882449340820313,9.774224395751954,0.46837600708007815
5865,0.9083111572265625,9.756710815429688,0.5098397827148438
5937,0.9523196411132813,9.761800231933595,0.5385800170898438
5999,1.0006690979003907,9.712552642822265,0.5812413024902344
6065,0.9403445434570313,9.746382293701172,0.5563929748535157
6140,0.9735754394531251,9.74533447265625,0.4843927001953125
6200,0.9410929870605469,9.772877197265625,0.4831951904296875
6265,0.8921447753906251,9.778715057373047,0.5034031677246094
6343,0.9527687072753906,9.742191009521484,0.4794529724121094
6400,0.9000782775878907,9.748927001953126,0.5105882263183594
6465,0.9189390563964844,9.785151672363282,0.47496231079101564
6536,0.9192384338378907,9.74249038696289,0.5376818847656251
6600,0.9297166442871094,9.793234863281251,0.5084925842285156
6665,0.9304650878906251,9.754764862060547,0.5141807556152344
6745,0.9380992126464844,9.777667236328126,0.47436355590820317
6799,0.9228309631347656,9.713750152587892,0.5366340637207031
6865,0.9502239990234376,9.767189025878906,0.5107379150390625
6939,0.9324110412597657,9.770033111572266,0.5203179931640626
6999,0.9223818969726563,9.773176574707032,0.51971923828125
7065,1.011746063232422,9.73186248779297,0.5590873718261719
7137,0.9225315856933595,9.768685913085937,0.5869294738769532
7202,0.8822653198242187,9.749974822998047,0.5731581115722657
7265,0.8870553588867188,9.769883422851564,0.5770500183105469
7336,0.956660614013672,9.747579803466797,0.5601351928710938
7398,0.9439370727539063,9.78560073852539,0.5766009521484375
7465,0.9123527526855469,9.763895874023438,0.5962101745605469
7540,0.9270222473144532,9.767189025878906,0.5748046875
7600,0.918340301513672,9.7716796875,0.5620811462402344
7665,0.9136999511718751,9.746681671142579,0.5505551147460938
7740,0.8891510009765625,9.762249298095703,0.5760021972656251
7799,0.9443861389160156,9.763746185302734,0.5933660888671876
7865,0.8855584716796876,9.752369842529298,0.5843847656250001
7937,0.9497749328613282,9.764644317626953,0.6448590087890625
8000,0.9554631042480469,9.707612915039062,0.6033952331542969
8065,0.9012757873535157,9.735155639648438,0.6252497863769532
8140,0.866847381591797,9.753417663574218,0.5954617309570313
8199,0.937500457763672,9.75147171020508,0.5815406799316406
8265,0.901724853515625,9.746981048583985,0.6026467895507813
8340,0.9107061767578125,9.748777313232422,0.6004014587402344
8399,0.9000782775878907,9.75251953125,0.6237528991699219
8465,0.9318122863769531,9.722731475830079,0.5947132873535157
8540,0.8972341918945312,9.745035095214844,0.6417155456542969
8599,0.9530680847167969,9.734856262207032,0.5951623535156251
8665,0.9186396789550781,9.74009536743164,0.6182144165039063
8740,0.9264234924316407,9.706265716552736,0.6081852722167969
8799,0.9325607299804688,9.74862762451172,0.6637197875976563
8865,0.9545649719238282,9.715097351074219,0.592767333984375
8939,0.8863069152832032,9.776170349121093,0.662222900390625
8999,0.8770262145996094,9.720037078857422,0.619112548828125
9065,0.9220825195312501,9.775571594238281,0.6259982299804688
9139,0.9211843872070313,9.769584045410157,0.5769003295898438
9199,0.8731343078613282,9.74817855834961,0.6132746887207031
9265,0.889749755859375,9.749226379394532,0.5873785400390625
9337,0.8864566040039062,9.770482177734376,0.6219566345214844
9399,0.9093589782714844,9.740843811035157,0.5779481506347657
9465,0.8958869934082032,9.76584182739258,0.6146218872070313
9540,0.8858578491210938,9.761351165771485,0.59635986328125
9599,0.8548722839355469,9.750423889160157,0.5923182678222657
9665,0.9395960998535157,9.787546691894532,0.6230044555664063
9743,0.8708889770507813,9.749825134277344,0.5535488891601563
9799,0.8276289367675782,9.756561126708984,0.5905220031738282
9865,0.8403524780273438,9.735005950927734,0.5441184997558594
9936,0.8304730224609376,9.75296859741211,0.5953120422363282
10001,0.8857081604003907,9.757010192871094,0.5590873718261719
10065,0.8593629455566407,9.764794006347657,0.5557942199707031
10140,0.8647517395019532,9.778265991210938,0.5727090454101563
10200,0.8473878479003907,9.746531982421876,0.569864959716797
10265,0.863404541015625,9.755962371826172,0.5623805236816406
10339,0.8533753967285157,9.744136962890625,0.5849835205078125
10399,0.8297245788574219,9.764794006347657,0.5343887329101563
10465,0.8520281982421876,9.748028869628907,0.5917195129394531
10537,0.9024732971191407,9.70267318725586,0.5783972167968751
10599,0.8698411560058594,9.740544433593751,0.5385800170898438
10665,0.8403524780273438,9.726473693847657,0.5360353088378906
10739,0.8557704162597657,9.771380310058595,0.5568420410156251
10799,0.85023193359375,9.737400970458985,0.5381309509277344
10865,0.8669970703125001,9.752818908691406,0.5477110290527344
10938,0.8867559814453125,9.770332489013672,0.568817138671875
10999,0.8523275756835937,9.739346923828126,0.580792236328125
11065,0.8473878479003907,9.761650543212891,0.5516029357910156
11136,0.8505313110351563,9.734856262207032,0.5673202514648438
11205,0.8312214660644531,9.727671203613282,0.5953120422363282
11265,0.8125103759765625,9.793833618164063,0.5676196289062501
11336,0.8231382751464844,9.781409454345704,0.5486091613769531
11399,0.6659651184082032,9.792187042236328,0.6098318481445313
11465,0.771046600341797,9.739795989990235,0.5322930908203125
11537,0.8081694030761719,9.747430114746095,0.6002517700195312
11599,0.7306306457519531,9.754465484619141,0.6372248840332032
11665,0.7656578063964844,9.789043579101563,0.5508544921875
11737,0.7393125915527344,9.807604980468751,0.63228515625
11799,0.8357121276855469,9.726922760009765,0.6074368286132813
11866,1.0767109680175782,9.75147171020508,0.6710545349121094
11939,0.858614501953125,9.753717041015625,0.7360194396972657
11999,1.0219248962402345,9.706565093994142,0.7213499450683594
12065,1.0856922912597657,9.607920227050782,0.8505313110351563
12139,1.349294128417969,9.407786407470704,0.8637039184570313
12199,1.0624905395507813,8.893455963134766,0.8780740356445313
12265,1.6090040588378907,8.801098022460938,1.1220666503906251
12340,3.934717712402344,9.921518096923828,1.9547850036621095
12399,2.279160461425781,10.893297271728516,3.130440216064453
12465,2.626138916015625,7.986492004394532,2.2240750122070314
12536,2.8524682617187502,8.005352783203126,2.9306057739257816
12602,3.380270690917969,7.454049224853516,3.426823883056641
12665,4.267176361083985,7.558082885742188,4.522096252441407
12739,5.983058166503906,8.76622055053711,4.956941986083985
12799,5.769302673339844,9.776320037841797,4.791835327148438
12865,0.5267546081542969,10.606343994140625,2.2007235717773437
12940,0.08307723999023438,11.155701599121095,-0.5754034423828125
12999,1.481169891357422,9.560917968750001,0.9321116638183594
13065,0.2070195007324219,9.534872131347656,0.8132588195800782
13136,1.7895286560058594,8.293503570556641,1.1885284423828126
13199,1.0725196838378908,8.901688842773439,1.2636721801757813
13265,0.9255253601074219,8.553213500976563,1.6600479125976564
13338,1.447639617919922,9.067843322753907,1.8890716552734377
13401,-0.7062313842773438,8.694519653320313,2.1510269165039064
13465,1.1523037719726563,12.500804443359376,4.366419982910156
13538,2.6003924560546876,9.421707458496094,0.22647903442382813
13599,0.07424560546875,10.795849914550782,0.5227130126953126
13665,4.16014892578125,14.719041595458986,-0.8102650451660157
13738,1.8970051574707032,8.831634521484375,1.7262103271484377
13799,1.1850856018066407,7.517217864990235,2.7846592712402347
13866,-0.092208251953125,5.05828125,2.5179139709472658
13936,2.8925848388671875,6.134393463134766,2.7524761962890625
13999,3.6863841247558597,10.723550262451173,4.805906066894532
14065,10.867550811767579,7.589966583251954,5.6749987792968755
14136,0.6491999816894531,15.067666625976564,1.4085708618164063
14199,-2.152823181152344,7.374863891601563,-0.11226654052734375
14265,1.7756076049804688,10.536589050292969,2.1665945434570313
14344,-0.5215155029296875,9.528734893798829,0.8969348144531251
14400,0.9145980834960938,8.743318176269531,2.205363922119141
14465,1.7916242980957031,8.855285339355468,1.5654446411132814
14539,2.4108865356445315,8.67955078125,1.7392332458496094
14599,1.4138099670410158,7.858358459472656,1.3621673583984375
14665,-0.23231689453125,10.730735321044923,3.816164245605469
14742,4.057462463378906,8.463549957275392,2.7464886474609376
14799,0.7469467163085938,11.244017944335939,-0.8649014282226563
14865,2.0604652404785155,13.426030426025392,2.1400996398925782
14937,2.049088897705078,9.431437225341798,0.8619076538085938
14999,2.2531146240234374,8.107440490722656,2.0769309997558594
15065,0.250279541015625,5.7224501037597655,2.2049148559570315
15137,2.590063934326172,4.761298828125001,2.8969258117675785
15199,6.368057556152344,10.953771514892578,3.363804931640625
15265,8.115673370361328,8.571475524902343,7.178023223876954
15337,2.343227233886719,13.089679870605469,3.2265403747558596
15400,-3.030897216796875,7.575147399902344,-0.11451187133789063
15465,0.5158273315429688,12.782518615722656,0.626297607421875
15538,0.5060975646972656,8.609496459960939,1.1728111267089845
15599,0.5203179931640626,9.204209747314454,1.5739768981933595
15665,2.195783843994141,8.112679595947267,1.5877482604980468
15736,2.1007315063476564,8.626560974121094,2.002086639404297
15799,1.4733860778808594,7.922425231933594,1.6387921142578126
15865,1.4221925354003906,9.466913452148438,3.613934783935547
15936,2.652184753417969,10.068213043212891,1.9630178833007814
16004,1.161285095214844,10.07390121459961,-1.2263996887207032
16065,1.1282038879394531,12.426708526611328,2.1748274230957034
16138,2.42136474609375,11.567644958496095,0.12663665771484375
16199,2.121837615966797,8.700806579589845,1.8778450012207033
16265,0.39787261962890624,6.542295227050782,2.501298522949219
16336,1.5361056518554688,4.595743103027344,3.067720642089844
16403,6.376889190673828,9.271869049072267,2.825973358154297
16465,4.841082916259766,11.191177825927735,5.081033935546875
16537,0.8782237243652344,14.02089340209961,3.0289512634277345
16599,0.11106903076171876,9.635762329101563,0.6780899047851563
16665,0.45655059814453125,10.118658142089844,-0.06271957397460938
16736,1.0835966491699218,9.04883285522461,1.5009288024902345
16799,-0.10672805786132813,9.04015090942383,0.4872367858886719
16865,1.5061679077148438,8.608748016357422,1.4549743652343752
16936,1.4911990356445313,8.41460174560547,2.2683828735351566
16999,2.3472688293457034,8.14351547241211,1.8422190856933596
17066,0.5667214965820313,9.090745697021484,3.466491394042969
17137,2.594554595947266,8.451125793457031,3.0294003295898437
17199,3.267106018066406,12.431199188232423,-1.1216175842285157
17265,1.5163467407226563,14.364728393554689,1.272653503417969
17338,1.9691551208496094,8.77624969482422,0.12229568481445313
17400,1.593586120605469,7.874973907470704,1.8273999023437502
17465,0.8530760192871094,5.8793238830566406,2.023492126464844
17539,2.183209991455078,4.991520080566406,3.0900242614746096
17600,6.735543365478516,10.256072387695314,3.313060455322266
17665,7.930209045410157,9.953850860595704,5.829028472900391
17739,0.5818400573730469,13.347743225097657,2.5399182128906252
17799,-1.1265573120117187,7.673941955566407,-0.6460565185546875
17865,1.0006690979003907,13.858331451416017,0.8433462524414063
17938,0.4429289245605469,7.475155334472657,0.8449928283691407
17999,0.7074288940429688,8.935069427490236,1.8059944152832033
18065,2.0410057067871095,8.242310028076172,1.7759069824218752
18139,2.0261865234375,8.29485076904297,2.1040246582031252
18199,1.5787669372558595,7.501500549316407,1.29091552734375
18265,0.7825726318359375,9.857900390625,3.417243804931641
18338,3.389850769042969,8.964258728027344,3.304827575683594
18399,0.4424798583984375,12.269984436035157,-1.4030323791503907
18465,2.6297314453125002,13.45132781982422,1.6658857727050782
18539,1.5462844848632813,8.947942657470703,0.427510986328125
18599,1.7000148010253908,7.379204864501953,2.621199188232422
18665,0.3543132019042969,5.671256561279297,2.142644348144531
18738,2.9692254638671876,5.641767883300782,3.5251693725585938
18799,7.435038757324219,10.340796203613282,3.390898590087891
18866,8.995543670654298,8.896898803710938,7.831115112304688
18938,1.700164489746094,11.62781982421875,1.9023939514160157
18999,-2.977907409667969,8.253087615966797,0.5409750366210938
19065,0.8301736450195313,10.432854766845704,1.5070660400390625
19138,-0.02604583740234375,8.824898529052735,0.7631130981445313
19199,1.09931396484375,8.706644439697266,1.578168182373047
19265,1.7576449584960938,8.561296691894531,2.455044708251953
19337,2.2574555969238284,7.7918966674804695,1.608105926513672
19399,0.536484375,7.424410858154297,3.1668145751953127
19465,2.0453466796875,11.7116455078125,3.245101776123047
19540,1.030906219482422,11.326047363281251,-0.5357359313964845
19599,0.9012757873535157,13.418545989990236,1.1337423706054688
19665,4.400249633789063,12.259356536865235,-0.6415658569335938
19738,1.9360739135742189,7.571405181884766,1.7058526611328126
19799,1.1139834594726563,6.2156744384765625,2.4209156799316407
19865,0.7250921630859375,4.115391998291016,2.57464599609375
19939,6.704408111572266,10.025402069091797,3.959116973876953
19999,6.221811676025391,10.199040985107422,6.08619369506836
20065,2.5918601989746093,15.567028198242188,3.4118550109863284
20137,-1.5850538635253908,8.834628295898439,-0.5652246093750001
20199,-0.15358062744140627,11.449690246582032,0.06601272583007813
20265,1.3127700805664062,8.695118408203125,1.3467494201660157
20338,0.5170248413085938,8.944050750732423,1.6215779113769533
20399,2.2514680480957034,8.628057861328125,1.8193167114257813
20465,2.1788690185546877,8.314609680175781,2.025887145996094
20540,1.7748591613769533,7.170987854003907,1.846410369873047
20599,0.888402557373047,10.403066711425781,3.087479553222656
20665,2.441722412109375,9.531578979492188,2.971021728515625
20739,0.5563929748535157,10.599458312988283,-0.85023193359375
20799,1.7838404846191407,14.537918243408203,2.765948181152344
20866,3.19974609375,11.296558685302735,-1.0663824462890625
20942,1.6817527770996095,7.357200622558594,2.734962615966797
20999,0.7423063659667969,5.746999053955078,1.9787351989746094
21065,1.7964143371582033,4.204307098388672,3.056943054199219
21140,6.480623474121094,11.066636810302734,4.109254760742187
21199,8.688532104492188,8.805438995361328,6.661597137451173
21265,0.5822891235351563,13.71193588256836,1.88967041015625
21338,-3.247047729492188,7.570507049560547,0.6547384643554688
21399,1.249002685546875,11.2039013671875,1.447489929199219
21466,0.46059219360351566,8.729846191406251,0.97716796875
21538,1.029708709716797,8.725205841064454,1.7765057373046875
21600,1.6209791564941407,8.681646423339844,1.7827926635742188
21665,2.199526062011719,8.211474151611329,2.106569366455078
21734,1.1431727600097656,7.434739379882813,1.7908758544921877
21799,1.3536351013183594,11.846664733886719,4.513563995361328
21865,4.254153442382813,9.400751037597656,2.4542962646484376
21938,-0.07619155883789062,12.908855895996094,-1.3678555297851562
22000,4.067940673828125,13.959820404052735,0.8057743835449219
22065,1.793719940185547,7.538623352050782,1.4916481018066408
22139,1.728006591796875,7.619754638671876,2.5001010131835937
22199,0.34787658691406254,5.31499740600586,2.1751268005371096
22265,3.0934671020507816,5.734275512695313,3.3886532592773437
22340,4.647984466552734,11.488459625244142,3.3352143859863284
22399,9.906549224853515,11.198961639404297,6.6032185363769536
22465,0.396375732421875,10.532397766113283,1.2419673156738282
22538,-3.3606614685058593,10.356064453125,0.18396743774414062
22600,2.013912048339844,9.085356903076173,1.8877244567871094
22665,0.6035449218750001,9.399254150390625,1.0879376220703125
22738,1.5569123840332033,8.156987457275392,1.6757652282714846
22799,1.689536590576172,8.883875885009767,2.252216491699219
22866,2.1115090942382815,8.546627197265625,1.8616786193847656
22945,0.8360115051269532,7.406597900390626,2.4650738525390627
23000,0.7295828247070313,12.887899475097656,3.8417610168457035
23065,4.336931304931641,9.140891418457032,2.6369165039062503
23137,0.42960662841796876,11.352991333007813,-1.3016931152343751
23199,4.335733795166016,15.461048583984375,0.05313949584960938
23265,1.6504678344726564,6.85215087890625,1.510059814453125
23338,1.0704240417480468,6.902745666503907,2.808908843994141
23401,0.47601013183593754,4.682861938476563,2.784958648681641
23465,4.065096588134766,5.7877143859863285,3.5750157165527345
23540,5.612279205322266,12.42012222290039,1.832040252685547
23599,8.011190643310547,14.147230682373047,6.035598907470703
23665,0.45879592895507815,7.77707748413086,-0.06316864013671876
23738,-1.2299922180175782,13.02935531616211,1.354383544921875
23799,1.537452850341797,7.381749572753907,1.5133529663085938
23866,-1.0062075805664064,10.490185546875,1.4256353759765625
23937,2.2676344299316407,8.5214794921875,1.7095948791503908
23999,2.361339569091797,9.157806243896484,2.8455825805664063
24066,3.30273193359375,8.144563293457031,1.1886781311035157
24136,-0.511336669921875,7.749983825683594,3.1566357421875
24199,0.4481680297851563,10.607840881347657,3.169508972167969
24266,5.395230560302735,8.001161499023437,2.9669801330566408
24338,-0.7168592834472657,14.647340698242187,-0.5551954650878906
24399,5.8634568786621095,13.848751373291016,-0.3095562744140625
24465,2.142644348144531,8.141868896484375,1.0972183227539063
24538,1.9977456665039064,7.114704895019532,2.5429119873046875
24600,1.1543994140625,5.005141754150391,3.4829571533203127
24666,3.0958621215820314,5.5077964782714846,2.1580622863769534
24737,6.481970672607422,11.463162231445313,3.3382081604003906
24799,9.187145233154297,8.36101318359375,7.680079193115235
24866,0.7447013854980469,12.144245910644532,0.7702981567382813
24939,-0.8918453979492188,8.01942352294922,-0.4421804809570313
24999,1.6226257324218751,12.984149322509767,1.6407380676269532
25066,-0.26105712890625,8.939709777832032,0.9571096801757814
25138,0.5393284606933594,8.954379272460939,2.711162109375
25199,3.4789155578613284,8.25368637084961,2.6996360778808595
25266,2.655028839111328,7.973768463134766,1.4705419921875
25340,0.3986210632324219,8.302335205078126,2.874771881103516
25400,2.702330474853516,10.785970458984375,1.9835252380371096
25465,4.494703216552734,8.983568572998047,4.2803489685058596
25538,-0.5164260864257812,12.346175994873047,-1.7079483032226563
25601,3.9426512145996098,13.850098571777345,1.1123368835449219
25666,1.1277548217773439,8.607550506591798,0.23590942382812502
25740,1.1737092590332032,6.6243246459960945,2.8265721130371095
25799,0.48559020996093755,4.710704040527344,2.6670039367675784
25866,4.108955383300781,5.31260238647461,3.2792308044433596
25939,4.767735443115234,12.597353668212891,3.6651283264160157
25999,7.956404571533204,9.868528289794922,4.394411773681641
26066,0.18052459716796876,12.934602355957033,-0.4493655395507813
26137,-1.0621911621093751,9.608518981933594,-0.05553451538085938
26199,1.6856446838378907,9.749076690673828,2.265538787841797
26266,0.12049942016601563,8.227041778564454,1.525477752685547
26339,2.0219952392578127,8.698860626220704,1.3835728454589844
26399,1.9740948486328127,8.420589294433594,2.1198916625976563
26465,2.0838166809082033,7.538473663330079,1.6365467834472658
26538,1.821412353515625,9.212442626953125,3.723955993652344
26601,2.5372238159179688,8.982520751953125,3.7449124145507815
26666,2.405497741699219,11.926448822021484,-1.407073974609375
26735,2.764750671386719,16.04124206542969,1.8935623168945312
26799,2.468816070556641,9.04598876953125,-0.0568817138671875
26865,1.999691619873047,7.74115219116211,2.6279351806640627
26939,0.36209701538085937,4.623285827636719,1.9955003356933594
26999,2.5107289123535157,4.100423126220703,3.3151560974121095
27066,7.622449035644531,12.633877716064454,3.0814920043945313
27137,11.220516815185547,6.679410095214844,8.098908233642579
27199,-1.2986993408203125,15.098053436279297,1.1448193359375
27266,-2.5704547119140626,7.372917938232423,0.7506889343261719
27340,1.4786251831054689,10.235265655517578,2.273921356201172
27400,0.3968247985839844,8.333620147705078,0.9794132995605469
27466,1.332528991699219,8.376431121826172,1.684896240234375
27538,2.178120574951172,8.733887786865235,2.2911355590820315
27599,2.0378622436523437,8.301886138916016,1.8544935607910158
27665,0.749491424560547,7.392826538085938,1.9407142639160158
27738,1.1790980529785158,12.421319732666015,4.448599090576172
27799,4.1921823120117185,8.782386932373047,2.0812719726562503
27866,-0.27422973632812503,12.322225799560547,-0.9148974609375
27938,4.665048980712891,15.088473358154298,0.08382568359375
28001,1.02267333984375,7.276967468261719,1.159039764404297
28065,1.5152989196777344,6.629713439941407,3.0024563598632814
28137,0.3974235534667969,4.7364505004882815,2.5664131164550783
28199,4.180207214355469,6.216422882080079,3.3154554748535157
28266,4.6536726379394535,11.815828857421875,3.6247123718261722
28338,6.305038604736328,13.945749664306641,4.012855224609376
28399,1.396146697998047,13.61942825317383,-0.31225067138671875
28466,-3.007695465087891,8.209827575683594,0.5671705627441407
28539,1.7019607543945314,9.665400695800782,1.371148681640625
28599,-0.2782713317871094,8.83807113647461,1.3859678649902345
28665,1.8922151184082032,8.54587875366211,1.5750247192382814
28739,2.0651055908203126,8.500223693847657,2.139351196289063
28799,2.123035125732422,8.047415313720704,1.7392332458496094
28866,1.5239808654785156,7.526648254394532,2.322869567871094
28938,0.67779052734375,11.670032043457033,2.740950164794922
29000,3.926484832763672,9.762398986816407,0.699345703125
29066,1.4817686462402344,12.953014068603517,1.803300018310547
29138,3.0171258544921877,13.205538940429689,-0.15522720336914064
29199,1.4575190734863281,7.921377410888672,1.3129197692871095
29266,1.205742645263672,6.331533508300781,2.482138366699219
29339,1.7444723510742188,4.008963317871094,2.9485684204101563
29399,7.378606109619141,9.778116302490234,1.8110838317871094
29465,5.758974151611328,10.506202239990236,4.982239379882813
29539,2.2805076599121095,13.414205017089845,3.946692810058594
29600,-1.1361373901367189,9.202413482666016,-0.16076568603515626
29665,1.0400372314453126,11.151061248779298,0.8190966796875
29737,1.0955717468261719,8.515941009521486,1.603615264892578
29801,1.0283615112304687,8.938961334228516,1.578168182373047
29865,2.0181033325195314,8.806187438964844,1.6977694702148438
29937,1.5284715270996094,8.961264953613282,2.46926513671875
29999,1.9803817749023438,8.373137969970703,1.277742919921875
30066,0.7042854309082032,8.360564117431641,2.1775218200683595
30136,2.009122009277344,10.952574005126953,3.172053680419922
30199,2.4216641235351566,9.076076202392578,2.9247679138183593
30265,2.4712110900878907,9.298513641357422,0.08966354370117188
30339,0.3170407104492188,10.879675598144532,-0.9547146606445313
30399,3.4450859069824222,12.97756301879883,-1.0121951293945313
30466,3.6705171203613283,9.45793212890625,0.5742059326171876
30538,2.835703125,9.25001449584961,1.816472625732422
30599,0.9153465270996094,7.352560272216797,2.5247996520996097
30666,5.068609771728516,8.49663116455078,2.0613633728027345
30737,2.963836669921875,8.93866195678711,3.023861846923828
30801,3.560944976806641,7.426805877685547,2.362686767578125
30866,3.2754885864257814,7.734416198730469,2.1176463317871095
30938,-0.3254232788085938,17.765506439208984,1.9236497497558596
31001,-0.08637039184570312,6.283184051513672,0.19848724365234377
31066,0.8256829833984375,11.776610412597657,2.664758605957031
31140,1.2114308166503907,7.693850555419922,2.2246737670898438
31200,1.467099151611328,9.585317230224609,1.7857864379882813
31266,0.9436376953125001,9.3070458984375,2.5132736206054687
31340,0.8768765258789063,9.590406646728516,1.7271084594726562
31399,0.27797195434570315,9.799372100830078,1.8821859741210938
31466,0.036074981689453126,9.48517547607422,1.5786172485351564
31536,-0.03742218017578125,9.691745910644531,1.7706678771972657
31599,-0.23246658325195313,9.739646301269532,1.8788928222656252
31666,-0.7854167175292969,9.504934387207031,2.118245086669922
31732,-1.119521942138672,9.496102752685548,1.960173797607422
31799,-0.49517028808593755,8.985514526367188,2.429298248291016
31866,0.3948788452148438,8.587641906738282,2.422113189697266
31937,3.6805462646484375,10.456505584716798,3.765868835449219
32000,6.353388061523438,10.934910736083985,3.647015991210938
32066,4.238286437988282,11.525881805419923,0.03397933959960937
32138,-0.0508941650390625,9.008865966796876,1.4928456115722657
32199,0.7752378845214845,7.02504135131836,1.3671070861816408
32266,3.0767019653320316,9.005123748779297,2.1240829467773437
32338,1.2617262268066407,6.718778228759766,3.4346076965332033
32400,2.132914581298828,7.199578399658203,3.1846275329589844
32466,4.474495239257813,9.090446319580078,3.507206726074219
32538,7.085515594482422,7.473209381103516,6.9745962524414065
